,Completed
18815,True
18816,True
18817,True
18819,True
18820,True
18821,True
18822,True
18823,True
18827,True
18828,True
18829,True
18831,True
18832,True
18833,True
18834,True
18835,True
18836,True
18837,True
18838,True
18840,True
18841,True
18842,True
18843,True
18846,True
18847,True
18849,True
18851,True
18852,True
18853,True
18854,True
18855,True
18856,True
18857,True
18858,True
18859,True
18860,True
18861,True
18862,True
18864,True
18865,True
18866,True
18867,True
18868,True
18869,True
18872,True
18874,True
18877,True
18879,True
18880,True
18881,True
18882,True
18884,True
18885,True
18886,True
18887,True
18889,True
18890,True
18892,True
18893,True
18894,True
18895,True
18896,True
18897,True
18899,True
18900,True
18902,True
18903,True
18904,True
18905,True
18906,True
18907,True
18908,True
18909,True
18910,True
18911,True
18912,True
18914,True
18915,True
18916,True
18917,True
18918,True
18919,True
18920,True
18921,True
18922,True
18923,True
18924,True
18925,True
18926,True
18927,True
18928,True
18929,True
18930,True
18931,True
18932,True
18933,True
18934,True
18935,True
18936,True
18937,True
18938,True
18939,True
18940,True
18941,True
18942,True
18943,True
18944,True
18945,True
18946,True
18947,True
18949,True
18951,True
18952,True
18953,True
18955,True
18956,True
18957,True
18958,True
18959,True
18960,True
18961,True
18962,True
18963,True
18966,True
18967,True
18968,True
18969,True
18970,True
18971,True
18972,True
18973,True
18974,True
18975,True
18976,True
18978,True
18979,True
18980,True
18981,True
18982,True
18983,True
18984,True
18985,True
18986,True
18987,True
18988,True
18989,True
18990,True
18991,True
18992,True
18993,True
18994,True
18996,True
18997,True
18998,True
18999,True
19000,True
19002,True
19003,True
19004,True
19005,True
19006,True
19007,True
19008,True
19009,True
19010,True
19011,True
19013,True
19014,True
19015,True
19016,True
19017,True
19018,True
19019,True
19021,True
19022,True
19023,True
19024,True
19025,True
19026,True
19027,True
19029,True
19031,True
19032,True
19033,True
19034,True
19035,True
19036,True
19038,True
19039,True
19040,True
19041,True
19042,True
19043,True
19044,True
19045,True
19046,True
19047,True
19048,True
19049,True
19050,True
19051,True
19052,True
19053,True
19054,True
19055,True
19056,True
19057,True
19058,True
19059,True
19060,True
19064,True
19065,True
19067,True
19068,True
19069,True
19070,True
19071,True
19072,True
19073,True
19074,True
19075,True
19077,True
19080,True
19081,True
19082,True
19083,True
19084,True
19085,True
19087,True
19089,True
19090,True
19091,True
19092,True
19093,True
19094,True
19095,True
19096,True
19097,True
19098,True
19099,True
19100,True
19102,True
19105,True
19106,True
19108,True
19109,True
19110,True
19111,True
19112,True
19114,True
19115,True
19116,True
19118,True
19119,True
19120,True
19122,True
19123,True
19125,True
19126,True
19127,True
19128,True
19130,True
19131,True
19132,True
19133,True
19135,True
19136,True
19137,True
19138,True
19140,True
19141,True
19143,True
19144,True
19145,True
19146,True
19148,True
19150,True
19151,True
19152,True
19153,True
19154,True
19156,True
19157,True
19159,True
19160,True
19161,True
19162,True
19163,True
19164,True
19165,True
19166,True
19167,True
19168,True
19170,True
19171,True
19173,True
19174,True
19175,True
19176,True
19177,True
19179,True
19180,True
19181,True
19182,True
19183,True
19184,True
19185,True
19186,True
19187,True
19189,True
19190,True
19191,True
19192,True
19193,True
19194,True
19195,True
19196,True
19197,True
19198,True
19199,True
19201,True
19202,True
19204,True
19205,True
19206,True
19209,True
19210,True
19211,True
19213,True
19214,True
19216,True
19217,True
19218,True
19219,True
19220,True
19221,True
19223,True
19225,True
19226,True
19227,True
19228,True
19230,True
19231,True
19232,True
19233,True
19235,True
19236,True
19237,True
19238,True
19239,True
19240,True
19241,True
19242,True
19244,True
19245,True
19246,True
19247,True
19248,True
19249,True
19250,True
19251,True
19252,True
19254,True
19255,True
19256,True
19257,True
19258,True
19259,True
19260,True
19262,True
19263,True
19264,True
19265,True
19266,True
19267,True
19268,True
19270,True
19271,True
19272,True
19273,True
19274,True
19275,True
19276,True
19277,True
19278,True
19279,True
19280,True
19282,True
19284,True
19285,True
19287,True
19288,True
19289,True
19290,True
19291,True
19292,True
19294,True
19295,True
19296,True
19297,True
19298,True
19299,True
19300,True
19302,True
19303,True
19304,True
19305,True
19306,True
19307,True
19309,True
19310,True
19312,True
19313,True
19314,True
19315,True
19316,True
19317,True
19319,False
19321,True
19322,True
19323,True
19324,True
19325,True
19326,True
19327,True
19328,True
19329,True
19330,True
19331,True
19332,True
19333,True
19336,True
19337,True
19338,True
19339,True
19341,True
19342,True
19343,True
19344,True
19346,True
19347,True
19348,True
19349,True
19351,True
19353,True
19354,True
19355,True
19356,True
19357,True
19358,True
19359,True
19360,True
19361,True
19362,True
19363,True
19364,True
19365,True
19366,True
19367,True
19368,True
19369,True
19370,True
19371,True
19372,True
19373,True
19374,True
19375,True
19376,True
19378,True
19379,True
19380,True
19381,True
19382,True
19383,True
19384,True
19385,True
19386,True
19387,True
19389,True
19390,True
19392,True
19393,True
19394,True
19395,True
19396,True
19397,True
19399,True
19400,True
19401,True
19403,True
19404,True
19405,True
19406,True
19407,True
19409,True
19410,True
19411,True
19412,True
19413,True
19414,True
19415,True
19416,True
19417,True
19418,True
19419,True
19420,True
19421,True
19422,True
19423,True
19425,True
19426,True
19427,True
19429,True
19430,True
19431,True
19433,True
19434,True
19435,True
19436,True
19437,True
19438,True
19439,True
19440,True
19441,True
19442,True
19443,False
19444,True
19445,True
19446,True
19447,True
19448,True
19449,True
19451,True
19452,True
19453,True
19454,True
19455,True
19456,True
19457,True
19458,True
19459,True
19461,True
19462,True
19463,True
19464,True
19465,True
19466,True
19468,False
19470,True
19471,True
19472,True
19473,True
19474,True
19475,True
19476,True
19477,True
19478,True
19479,True
19480,True
19484,True
19485,True
19486,True
19487,True
19488,True
19489,True
19490,True
19491,True
19492,True
19493,True
19495,True
19497,True
19498,True
19499,True
19501,True
19502,True
19503,True
19504,True
19505,True
19507,True
19508,True
19510,True
19511,True
19512,True
19514,True
19515,True
19516,True
19517,True
19518,True
19519,True
19521,True
19523,True
19524,True
19525,True
19526,True
19527,True
19528,True
19531,True
19532,True
19534,True
19535,True
19536,True
19537,True
19538,True
19539,True
19541,True
19544,True
19545,True
19546,True
19547,True
19549,True
19550,True
19551,True
19552,True
19553,True
19554,True
19555,True
19556,True
19557,True
19559,True
19560,True
19561,True
19563,True
19564,True
19566,True
19567,True
19568,True
19569,True
19570,True
19572,True
19575,True
19576,True
19577,True
19578,True
19579,True
19581,True
19582,True
19583,True
19584,True
19586,True
19587,True
19588,True
19589,True
19590,True
19591,True
19592,True
19593,True
19594,True
19595,True
19597,True
19599,True
19600,True
19601,True
19602,True
19603,True
19604,True
19605,True
19606,True
19607,True
19608,True
19609,True
19610,True
19611,True
19613,True
19614,True
19615,True
19616,True
19617,True
19620,True
19621,True
19622,True
19623,True
19625,True
19626,True
19627,True
19628,True
19630,True
19631,True
19632,True
19633,True
19635,True
19637,True
19638,True
19639,True
19640,True
19641,True
19642,True
19643,True
19644,True
19645,True
19646,True
19647,True
19648,True
19649,True
19650,True
19651,True
19652,True
19653,True
19654,True
19656,True
19658,True
19659,True
19660,True
19661,True
19662,True
19663,True
19664,True
19665,True
19666,True
19667,True
19669,True
19670,True
19671,True
19672,True
19673,True
19674,True
19675,True
19676,True
19677,True
19678,True
19679,True
19680,True
19681,True
19682,True
19683,True
19684,True
19687,True
19688,True
19689,True
19690,True
19691,True
19692,True
19693,False
19694,True
19695,True
19696,True
19697,True
19698,True
19699,True
19700,True
19701,True
19702,True
19703,True
19704,True
19705,True
19706,True
19709,True
19710,True
19711,True
19712,True
19713,True
19714,True
19715,True
19716,True
19717,True
19718,True
19719,True
19720,True
19721,True
19722,True
19723,True
19724,True
19727,True
19728,True
19730,True
19731,True
19732,True
19733,True
19734,True
19735,True
19737,True
19738,True
19739,True
19740,True
19741,True
19742,True
19743,True
19744,True
19745,True
19746,True
19747,True
19748,True
19751,True
19752,True
19753,True
19755,True
19756,True
19757,True
19758,True
19759,True
19760,True
19761,True
19762,True
19763,True
19765,True
19766,True
19767,True
19768,True
19769,True
19771,True
19772,True
19773,True
19774,True
19775,True
19776,True
19777,True
19779,True
19780,True
19781,True
19782,True
19783,True
19784,True
19785,True
19786,True
19788,True
19789,True
19791,True
19792,True
19793,True
19794,True
19796,True
19797,True
19798,True
19799,True
19800,True
19801,True
19802,True
19803,True
19804,True
19805,True
19806,True
19807,True
19808,True
19809,True
19810,True
19811,True
19812,True
19813,True
19814,True
19815,True
19816,True
19817,True
19818,True
19819,True
19821,True
19822,True
19824,True
19825,True
19826,True
19827,True
19828,True
19830,True
19831,True
19832,True
19833,True
19834,True
19835,True
19836,True
19838,True
19839,True
19841,True
19842,True
19844,True
19845,True
19846,True
19847,True
19848,True
19849,True
19851,True
19852,True
19853,True
19855,True
19856,True
19857,True
19858,True
19859,True
19860,True
19861,True
19862,True
19863,True
19864,True
19865,True
19866,True
19867,True
19868,True
19869,True
19870,True
19871,True
19872,True
19873,True
19874,True
19875,True
19876,True
19877,True
19878,True
19879,True
19881,True
19883,True
19884,True
19885,True
19886,True
19889,True
19890,True
19891,True
19892,True
19894,True
19895,True
19896,True
19897,True
19898,True
19899,True
19900,True
19901,True
19902,True
19903,True
19904,True
19905,True
19906,True
19907,True
19908,True
19909,True
19910,True
19911,True
19912,True
19913,True
19914,True
19915,True
19917,True
19918,True
19919,True
19921,True
19922,True
19923,True
19924,True
19925,True
19927,True
19928,True
19929,True
19930,True
19933,True
19935,True
19936,True
19937,True
19938,True
19939,True
19940,True
19941,True
19942,True
19943,True
19944,True
19946,True
19947,True
19948,True
19949,True
19950,True
19951,True
19952,True
19953,True
19954,True
19956,True
19957,True
19958,True
19960,True
19961,True
19962,True
19963,True
19965,True
19966,True
19968,True
19969,True
19970,True
19971,True
19972,True
19973,True
19974,True
19975,True
19976,True
19977,True
19978,True
19979,True
19980,True
19981,True
19982,True
19983,True
19984,True
19985,True
19986,True
19987,True
19989,True
19990,True
19991,True
19992,True
19994,True
19996,True
19997,True
19999,True
20000,True
20001,True
20002,True
20003,True
20004,True
20005,True
20006,True
20007,True
20008,True
20009,True
20010,True
20011,True
20012,True
20013,True
20014,True
20015,True
20016,True
20018,True
20020,True
20021,True
20022,True
20024,True
20025,True
20027,True
20028,True
20029,True
20030,True
20031,True
20032,True
20033,True
20034,True
20035,True
20036,True
20037,True
20039,True
20040,True
20041,True
20042,True
20043,True
20044,True
20046,True
20047,True
20048,True
20049,True
20050,True
20051,True
20052,True
20053,True
20054,True
20055,True
20056,True
20057,True
20061,True
20062,True
20064,True
20065,True
20066,True
20067,True
20068,True
20069,True
20070,True
20071,True
20072,True
20075,True
20077,True
20078,True
20080,True
20081,True
20082,True
20084,True
20085,True
20087,True
20091,True
20092,True
20093,True
20094,True
20095,True
20097,True
20098,True
20099,True
20100,True
20101,True
20102,True
20103,True
20104,True
20105,True
20106,True
20107,True
20109,True
20110,True
20111,True
20112,True
20114,True
20115,False
20116,True
20118,True
20119,True
20120,True
20121,True
20122,True
20124,True
20125,True
20126,True
20127,True
20128,True
20129,True
20130,True
20131,True
20132,True
20133,True
20135,True
20137,True
20138,True
20139,True
20142,True
20143,True
20146,True
20147,True
20148,True
20149,True
20150,True
20151,True
20152,True
20153,True
20154,True
20157,True
20158,True
20160,True
20161,True
20163,True
20164,True
20166,True
20167,True
20168,True
20169,True
20170,True
20171,True
20172,True
20173,True
20174,True
20175,True
20176,True
20178,True
20180,True
20181,True
20183,True
20184,True
20185,True
20186,True
20187,True
20188,True
20190,True
20191,True
20193,True
20194,True
20196,True
20197,True
20198,True
20199,True
20200,True
20201,True
20202,True
20203,True
20204,True
20205,True
20208,True
20210,True
20211,True
20212,True
20213,True
20214,True
20215,True
20216,True
20217,True
20219,True
20220,True
20221,True
20223,True
20224,True
20225,True
20226,True
20229,True
20230,True
20231,True
20232,True
20233,True
20234,True
20236,True
20237,True
20238,True
20239,True
20240,True
20241,True
20242,True
20243,True
20244,True
20246,True
20247,True
20248,True
20249,True
20250,True
20252,True
20253,True
20254,True
20255,True
20256,True
20257,True
20259,True
20261,True
20262,True
20263,True
20264,True
20265,True
20266,True
20267,True
20268,True
20269,True
20270,True
20271,True
20272,True
20273,True
20275,True
20276,True
20277,True
20278,True
20280,True
20282,True
20283,True
20284,True
20285,True
20286,True
20287,True
20288,True
20289,True
20290,True
20291,True
20292,True
20293,True
20294,True
20295,True
20296,True
20297,True
20299,True
20300,True
20303,True
20304,True
20305,True
20306,True
20309,True
20310,True
20311,True
20312,True
20313,True
20314,True
20315,True
20317,True
20319,True
20320,True
20321,True
20322,True
20323,True
20324,True
20325,True
20327,True
20328,True
20329,True
20330,True
20331,True
20332,True
20333,True
20334,True
20335,True
20336,True
20337,True
20338,True
20339,True
20340,True
20344,True
20346,True
20347,True
20348,True
20349,True
20350,True
20352,True
20353,True
20354,True
20355,True
20356,True
20358,True
20359,True
20360,True
20361,True
20362,True
20363,True
20364,True
